qdate,y_001m,y_003m,y_012m,y_024m,y_036m,y_048m,y_060m,y_120m,inflation,FFR,D12,E12,Index,AAA,BAA,LTR,CORPR,TBL,AHETPI,CPIAUCSL,DSPIC96,HSN1F,INDPRO,M1NS,NAPM,PAYEMS,PCE,PPICRM,PPIFGS,TCU,UNRATE,output,employment,house_orders,money_finance,price,real_activity,nominal_price
19830429,8.152,8.276,8.615,9.205,9.557,9.722,10.022,10.3078,4,8.8,6.92,12.4767,164.42,0.1151,0.1329,0.035,0.0548,0.0821,4.529075918,3.922071315,1.666064987,63.2338176,-1.127371085,10.01151267,54.2,-0.879148582,9.612537655,0.99305682,2.099027589,73.2,10.2,0.53497067,0.961225229,0.247219534,-2.321846748,-0.997250333,0.794963642,-0.997250333
19830531,8.128,8.89,9.228,9.791,10.04,10.336,10.556,10.7741,3.441084463,8.63,6.93,12.5333,162.39,0.1146,0.1309,-0.0386,-0.0324,0.0819,4.250639887,3.38320324,2.337349776,54.76395969,0.206051077,11.35149752,56.1,-0.519684018,9.555435024,-0.986201287,2.395324102,73.7,10.1,0.221783396,0.780857434,-0.22174324,-2.261484805,-1.246089489,0.5521617,-1.246089489
19830630,8.746,9.013,9.399,10.036,10.169,10.414,10.749,10.9072,2.474226804,8.98,6.94,12.59,168.11,0.1174,0.1337,0.0039,-0.0046,0.0879,4.240036607,2.444113516,2.891539548,56.50066366,1.077567472,12.08164302,57.5,0.171244343,10.67340419,-1.285237662,1.787535183,74,10.1,-0.126882366,0.406476285,-0.52978901,-2.380231783,-1.61573543,0.182259559,-1.61573543
19830729,8.949,9.457,10.191,10.689,10.949,11.389,11.522,11.6903,2.358974359,9.37,6.96,12.8267,162.56,0.1215,0.1339,-0.0486,-0.0455,0.0908,4.218987983,2.331580531,3.139954873,47.99539601,2.925747646,12.72547837,63.6,1.017042696,10.70349293,-1.198815556,1.387534649,75.1,9.4,-0.504503191,-0.024892919,-0.734460547,-2.059600446,-1.527247938,-0.239410088,-1.527247938
19830831,9.187,9.502,10.293,10.844,11.133,11.502,11.741,11.8124,2.456499488,9.56,6.98,13.0633,164.4,0.1251,0.1364,0.002,0.0051,0.0934,3.222087901,2.426812727,3.145749181,34.03258059,4.825567198,12.20720314,63.1,0.852520082,10.97580833,2.376349445,1.283968256,75.9,9.5,-0.77995159,-0.217452373,-0.922442335,-1.354360965,-1.203750264,-0.468097754,-1.203750264
19830930,8.786,8.929,9.649,10.273,10.657,10.77,11.277,11.3491,2.763561924,9.45,7,13.3,166.07,0.1237,0.1355,0.0505,0.0392,0.09,3.951131227,2.726064821,3.763125692,23.43076119,6.676400084,11.4220753,62.5,2.283887699,10.38762132,4.049936183,1.478587805,77,9.2,-1.170917759,-0.742658197,-0.69121671,-1.037140981,-0.743764388,-0.955577881,-0.743764388
19831031,8.486,8.715,9.506,10.324,10.763,11.057,11.225,11.6011,2.752293578,9.48,7.03,13.5433,163.55,0.1225,0.1346,-0.0132,-0.0025,0.0864,4.303060901,2.715098907,4.639717429,27.51032902,8.346281312,10.48879969,64.4,2.891618129,10.32899903,4.458390661,1.181116093,77.6,8.8,-1.473615112,-1.11019824,-1.005493074,-0.503810819,-0.822238547,-1.311255041,-0.822238547
19831130,8.542,9.107,9.652,10.395,10.668,11.084,11.114,11.4453,3.163265306,9.34,7.06,13.7867,166.4,0.1241,0.1361,0.0183,0.0142,0.0876,4.172384337,3.114264736,5.053752193,15.05340394,9.042627223,9.523352502,66,3.41516049,9.576542269,3.077165867,0.589972213,77.8,8.5,-1.616921162,-1.449217104,-1.147569992,-0.365208699,-0.596658795,-1.57842907,-0.596658795
19831230,8.673,9.198,9.803,10.529,10.744,11.167,11.36,11.6444,3.787103378,9.47,7.09,14.03,164.93,0.1257,0.1375,-0.0059,-0.0033,0.09,3.79250343,3.717153211,5.436875964,39.45290068,10.28183254,9.328710104,69.9,3.817755285,10.14108171,4.647400795,0.489956884,78.1,8.3,-1.981416662,-1.637154753,-1.156407612,-0.212146978,-0.385438491,-1.831928992,-0.385438491
19840131,8.914,9.119,9.536,10.337,10.595,10.937,11.157,11.4813,4.290091931,9.56,7.12,14.44,163.41,0.122,0.1365,0.0244,0.027,0.089,3.893435798,4.200617563,5.96674531,17.1669376,10.39407998,9.365180463,60.5,4.048163924,10.62584532,5.704594688,1.960847139,79.6,8,-1.935405863,-1.70236428,-1.240762864,0.013143988,-0.08349144,-1.852414252,-0.08349144
19840229,8.921,9.377,9.918,10.738,10.999,11.324,11.495,11.8333,4.693877551,9.59,7.15,14.85,157.06,0.1208,0.1359,-0.0178,-0.0172,0.0909,3.278982282,4.587045407,6.553780256,21.38478104,11.49779058,8.622025857,61.3,4.65149028,9.848012328,3.729578474,2.249483605,79.9,7.8,-2.145813779,-2.010082902,-1.750874106,0.130459933,-0.007802499,-2.125202012,-0.007802499
19840330,9.583,9.977,10.638,11.273,11.553,11.873,12.023,12.2437,4.892966361,9.91,7.18,15.26,159.18,0.1257,0.1399,-0.0156,-0.0235,0.0952,3.755741231,4.777027627,6.728432265,7.278878986,11.11605342,8.056845748,58.9,4.75191734,9.854186377,5.044716538,2.734545389,80.2,7.8,-1.98313016,-1.935386735,-1.020263194,0.390405804,0.198751167,-2.006768607,0.198751167
19840430,9.304,9.982,10.706,11.583,11.771,12.046,12.293,12.5395,4.55465587,10.29,7.2233,15.5733,160.05,0.1281,0.1431,-0.0105,-0.0073,0.0969,3.860551781,4.453977137,7.265928851,0.156617103,10.54691152,7.957976613,61,4.830400685,9.882476487,3.876454345,2.731877208,80.5,7.7,-1.873237963,-1.964123897,-1.121292502,0.649274988,0.062270103,-1.984315169,0.062270103
19840531,9.39,10.009,11.893,12.628,12.946,13.118,13.4,13.568,4.334677419,10.32,7.2667,15.8867,150.55,0.1328,0.1474,-0.0516,-0.0483,0.0983,3.251339974,4.243359841,7.075707934,-7.665988167,10.33610192,7.186382229,58.6,4.84878141,9.717279066,3.505714405,2.339287957,80.8,7.4,-1.680429396,-1.995728699,-1.020797813,0.756261386,0.184969503,-1.921842566,0.184969503
19840629,9.389,10.185,11.919,12.77,13.108,13.211,13.35,13.4644,4.325955734,11.06,7.31,16.2,153.18,0.1355,0.1505,0.015,0.0199,0.0987,3.479655194,4.235000157,7.859898261,-3.278982282,10.14757207,7.257466502,58.1,4.829960582,9.256656257,2.747964863,2.142243559,80.9,7.2,-1.640651468,-1.971242092,-0.910686548,0.962538346,0.388681359,-1.887409302,0.388681359
19840731,9.67,10.689,11.556,12.228,12.313,12.402,12.529,12.5955,4.308617234,11.23,7.3333,16.32,150.66,0.1344,0.1515,0.0693,0.0586,0.1012,3.463032615,4.21837923,6.915149039,2.122528662,8.976771707,6.227101595,56.1,4.696378073,7.992288262,4.423325498,2.3347364,81,7.5,-1.296802971,-1.733656966,-0.721114511,0.943350047,0.351994987,-1.601140782,0.351994987
19840831,10.74,10.923,11.749,12.168,12.249,12.392,12.463,12.4129,4.295704296,11.64,7.3567,16.44,166.68,0.1287,0.1463,0.0266,0.0307,0.1047,3.828218657,4.205998913,7.707382423,-0.877968765,7.945476183,5.884050002,53,5.29154231,8.019144563,1.070569836,1.84740305,80.9,7.5,-1.135850528,-1.650818532,-0.320447316,0.894643955,0.230495933,-1.485969892,0.230495933
19840928,10.463,10.476,11.047,11.73,11.911,12.101,12.162,12.0873,4.282868526,11.3,7.38,16.56,166.1,0.1266,0.1435,0.0342,0.0314,0.1037,3.567560262,4.193691062,7.749871822,8.509067397,6.301982593,5.903602256,50,4.389735414,8.275611972,-0.48520231,1.553429296,80.6,7.3,-0.77723669,-1.429705155,-0.119106605,0.832382207,0.014156887,-1.202577529,0.014156887
19841031,8.645,9.242,10.12,10.822,11.093,11.216,11.271,11.4771,4.265873016,9.99,7.43,16.5867,166.09,0.1263,0.1394,0.0561,0.0572,0.0974,2.847167408,4.177392225,6.618919862,8.344489808,5.349260818,4.720529017,50.8,4.392704623,7.223901058,-1.661005457,1.360565206,80.3,7.4,-0.668718676,-1.285445628,0.045820962,0.409806239,0.083205529,-1.05717685,0.083205529
19841130,7.427,8.649,9.478,10.23,10.598,10.983,11.039,11.4153,4.154302671,9.43,7.48,16.6133,163.58,0.1229,0.1348,0.0118,0.0212,0.0861,2.960547778,4.070329311,6.343693947,-7.578161271,5.410052778,5.227020303,50.3,4.373107799,8.429652594,-0.391773273,1.941808586,80.4,7.2,-0.74969185,-1.195936332,-0.253948529,0.149077799,0.01597887,-1.032489469,0.01597887
19841231,7.639,8.042,9.018,9.786,10.386,10.651,10.973,11.4774,4.043392505,8.38,7.53,16.64,167.24,0.1213,0.134,0.0091,0.0128,0.0806,3.306086226,3.963786176,6.12530951,-25.83619352,5.025486804,5.703339821,50.6,4.118544652,7.713845757,-2.049852155,1.648122618,80.3,7.3,-0.659723199,-1.059789669,-0.091146676,-0.404783837,-0.079488492,-0.912384744,-0.079488492
19850131,7.683,8.246,8.838,9.68,10.112,10.548,10.583,11.0383,3.525954946,8.35,7.5733,16.5567,179.63,0.1208,0.1326,0.0364,0.0325,0.0776,2.707640395,3.465216771,5.486137348,-6.888950697,2.768871062,5.66448489,50.3,3.911402782,7.95480255,-4.597386598,0.966191091,79.9,7.3,-0.114843556,-0.877011588,-0.172635567,-0.393968315,-0.319119557,-0.573404984,-0.319119557
19850228,7.755,8.712,9.676,10.403,10.783,11.262,11.305,11.7913,3.606237817,8.5,7.6167,16.4733,181.19,0.1213,0.1323,-0.0493,-0.0373,0.0827,3.174869831,3.542735261,3.977231192,-2.032000249,2.701537583,6.551743824,49.9,3.524384744,9.384599545,-4.331385707,0.674701355,80,7.2,-0.163298343,-0.637357772,-0.054831035,-0.559782976,-0.402408108,-0.442236136,-0.402408108
19850329,8.111,8.38,9.535,10.188,10.632,11.117,11.111,11.6029,3.790087464,8.58,7.66,16.39,180.66,0.1256,0.1369,0.0307,0.0179,0.0852,3.044731681,3.720028369,2.409609501,4.573968005,2.356393068,6.511175131,47.8,3.587545805,8.4774538,-7.972739946,0.288600489,79.9,7.2,-0.07138137,-0.672699849,-0.159951071,-0.754661168,-0.543739537,-0.429278334,-0.543739537
19850430,7.393,8.041,8.922,9.765,10.209,10.72,10.77,11.4446,3.581800581,8.27,7.6867,16.13,179.83,0.1223,0.1351,0.0242,0.0296,0.0795,2.800649791,3.519145834,3.758511712,-3.018497634,1.537377038,6.31600015,48.2,3.400889621,7.825961102,-8.424989784,0.671465353,79.5,7.3,0.169385725,-0.519819578,-0.162735471,-0.983358949,-0.567466827,-0.235748251,-0.567466827
19850531,7.06,7.305,8.049,8.744,9.214,9.714,9.726,10.3397,3.574879227,7.97,7.7133,15.87,189.55,0.1172,0.1315,0.0896,0.082,0.0748,3.034071705,3.512463593,5.880758508,9.752502013,1.133925308,7.021064612,47.1,3.355002345,8.47565846,-8.692438643,1.054154467,79.4,7.2,0.163836967,-0.428902935,-0.026165975,-1.344327394,-0.502547343,-0.176283387,-0.502547343
19850628,6.662,6.985,7.679,8.583,9.243,9.64,9.71,10.3429,3.664416586,7.53,7.74,15.61,191.85,0.1094,0.124,0.0142,0.0083,0.0695,3.019973986,3.598873233,2.983053595,13.63053195,0.853791916,7.779529197,47.8,3.101896441,7.294639096,-8.165743433,0.76775809,79.3,7.4,0.308354248,-0.243200214,-0.121707775,-1.748013944,-0.49273986,-0.006581538,-0.49273986
19850731,7.081,7.451,8.152,8.835,9.473,10.006,9.919,10.6674,3.458213256,7.88,7.7733,15.4833,190.92,0.1097,0.1243,-0.018,-0.0121,0.0708,2.549384883,3.399760854,2.703720756,21.30768971,-0.178989547,8.584498133,47.9,2.965929282,8.213297672,-9.156719353,0.670821874,78.6,7.4,0.427572105,-0.246500511,-0.011134581,-1.739856817,-0.455251203,0.041303991,-0.455251203
19850830,7.1,7.305,8.033,8.842,9.207,9.729,9.71,10.3673,3.352490421,7.9,7.8067,15.3567,188.63,0.1105,0.125,0.0259,0.026,0.0714,2.892046554,3.297519682,1.847223245,24.71907111,0.18772807,9.867775328,47.7,2.909458304,8.798588944,-10.61137303,0.672110067,78.7,7.1,0.233792618,-0.337069767,-0.284955804,-1.677554261,-0.479882635,-0.092769963,-0.479882635
19850930,7.088,7.246,8.023,8.706,9.168,9.655,9.787,10.4507,3.247373448,7.92,7.84,15.23,182.08,0.1107,0.1248,-0.0021,0.0071,0.071,2.765153133,3.195760677,1.599345036,2.3881732,0.772553788,10.40693599,49.9,2.791003927,9.487042527,-11.31730554,0,78.9,7.1,0.111301985,-0.303387489,-0.491004111,-1.594825114,-0.450984459,-0.118392778,-0.450984459
19851031,7.193,7.357,7.77,8.536,8.891,9.303,9.501,10.1593,3.235014272,7.99,7.86,15.0233,189.82,0.1102,0.1236,0.0338,0.0329,0.0716,2.768342875,3.18378951,2.451591905,-4.769905659,0.50589708,11.00892658,50.9,2.682016697,8.237685438,-7.570075189,1.247018558,78.5,7.1,0.28062303,-0.273794578,-0.46589311,-1.382844247,-0.37540101,-0.039741633,-0.37540101
19851129,6.611,7.325,7.689,8.295,8.578,8.987,9.182,9.7938,3.51377018,8.05,7.88,14.8167,202.17,0.1055,0.1199,0.0401,0.037,0.0724,2.875413741,3.453446309,2.057108537,20.52285885,0.469153395,11.19050772,52,2.530243688,7.252963218,-6.277364177,1.432005377,78.6,7,0.368048244,-0.232680036,-0.192481956,-1.084176133,-0.263263497,0.018252645,-0.263263497
19851231,5.956,7.214,7.479,7.852,8.159,8.435,8.623,9.181,3.791469194,8.27,7.9,14.61,211.28,0.1016,0.1158,0.0541,0.0469,0.071,2.975047788,3.721359634,1.885038914,18.87220239,1.392178581,11.48267277,50.7,2.5685376,8.250193174,-5.994684367,1.904819497,79.3,7,0.19801466,-0.23348069,-0.557965304,-0.859148168,-0.138030051,-0.047758676,-0.138030051
19860131,6.815,7.129,7.577,7.828,8.215,8.463,8.644,9.3027,3.973509934,8.14,7.94,14.58,211.78,0.1005,0.1144,-0.0025,0.0045,0.0707,2.749314058,3.896596853,1.94545484,12.78953851,2.116660851,11.04092358,51.2,2.416772757,7.449667161,-5.874950407,1.432005377,79.6,6.7,-0.004483107,-0.325908196,-0.641190281,-0.75257653,-0.069929443,-0.190009194,-0.069929443
19860228,6.958,7.181,7.377,7.545,7.723,7.883,8.03,8.2209,3.198494826,7.86,7.98,14.55,226.92,0.0967,0.1111,0.1145,0.0752,0.0706,2.739897419,3.148408193,3.38752544,6.527139035,0.954749765,10.4671748,51,2.396501676,6.417261206,-9.380226296,0,78.9,7.2,0.260721154,-0.115908213,-0.482227556,-0.941957768,-0.483551159,0.045731406,-0.483551159
19860331,6.293,6.492,6.791,6.827,7.084,7.285,7.376,7.5091,2.153558052,7.48,8.02,14.52,238.9,0.09,0.105,0.077,0.0256,0.0656,2.505825873,2.130696631,5.337234993,27.11527705,0.221792267,11.15554706,51,2.132577639,6.301900568,-10.12705304,-1.25666226,78.4,7.2,0.311129741,-0.049521327,-0.465087593,-1.336050288,-0.897717145,0.108385316,-0.897717145
19860430,5.938,6.233,6.497,6.702,7.136,7.268,7.399,7.5669,1.588785047,6.99,8.0467,14.5833,235.52,0.0879,0.1019,-0.008,0.0016,0.0606,2.275411025,1.576295967,3.481227784,32.37184406,0.49062295,11.78023558,49.7,2.12127312,6.350186517,-12.19281193,-2.223387867,78.4,7.1,0.145642825,-0.113583668,-0.630606341,-1.376136361,-1.181062317,0.002170886,-1.181062317
19860530,6.172,6.438,6.835,7.307,7.637,8.038,8.099,8.2894,1.679104478,6.85,8.0733,14.6467,247.35,0.0909,0.1029,-0.0505,-0.0164,0.0615,2.272825108,1.665163359,1.300674344,15.16190329,0.579807924,12.59274637,53.4,1.965307638,5.849999133,-10.2118271,-2.022216238,78.4,7.2,0.13795902,-0.066636593,-0.541568505,-1.212275207,-1.080662141,0.025370557,-1.080662141
19860630,5.906,6.121,6.418,6.773,7.118,7.447,7.506,7.7374,1.76744186,6.92,8.1,14.71,250.84,0.0913,0.1034,0.0613,0.0218,0.0621,1.926405182,1.752004242,3.404307069,0.82759093,0.186517166,12.45196164,50.5,1.722610473,6.38840025,-9.930976413,-1.444416061,78.1,7.2,0.18869723,-0.061519955,-0.439130467,-0.895132654,-0.941539851,0.047537826,-0.941539851
19860731,5.653,5.914,6.197,6.467,7.045,7.17,7.389,7.8242,1.671309192,6.56,8.1433,14.7567,236.12,0.0888,0.1016,-0.0108,0.0031,0.0583,2.038575692,1.657496509,3.827743313,-9.296306698,1.497344416,12.88328718,48,1.84910431,6.250586209,-9.383602981,-2.318944492,78.5,7,-0.032870774,-0.144865868,-0.369988621,-0.994058529,-0.979033904,-0.09326754,-0.979033904
19860829,5.143,5.276,5.468,5.933,6.325,6.544,6.64,7.3635,1.575532901,6.17,8.1867,14.8033,252.93,0.0872,0.1018,0.0499,0.0275,0.0553,1.91987828,1.563250225,4.015437736,-15.62189329,0.867137306,13.13437603,52.6,1.765168944,5.610861704,-6.906976203,-1.737495447,78.3,6.9,0.041729937,-0.114896196,-0.410614684,-1.126448276,-0.863863832,-0.046219128,-0.863863832
19860930,5.121,5.308,5.823,6.323,6.722,7.125,7.279,7.9138,1.757631822,5.89,8.23,14.85,231.32,0.0889,0.102,-0.05,-0.0114,0.0521,1.57838677,1.742364115,3.748783461,11.81107433,0.619574135,12.84311994,52.4,1.903760826,6.580274099,-5.831248206,-0.870832789,78.3,7,-0.007975819,-0.071661877,-0.35915558,-1.227236048,-0.68015764,-0.038875322,-0.68015764
19861031,5.143,5.307,5.651,6.153,6.521,6.782,7.053,7.706,1.566820276,5.85,8.2467,14.7267,243.98,0.0886,0.1024,0.0289,0.0189,0.0518,1.915551529,1.554672374,3.106890957,2.114882449,1.477800764,13.41507283,51.2,1.90017013,6.631721664,-7.386276393,-1.34359027,78.6,7,-0.039367249,-0.111114435,-0.30994533,-1.208973184,-0.829383884,-0.075953732,-0.829383884
19861128,4.99,5.502,5.732,6.113,6.354,6.625,6.745,7.5293,1.28440367,6.04,8.2633,14.6033,249.22,0.0868,0.1007,0.0267,0.0233,0.0535,2.020270732,1.276225161,3.079502954,-3.611503599,1.608129432,14.21137463,51.2,1.873239844,5.930563737,-8.843730052,-2.010599084,78.9,6.9,-0.041732142,-0.081972392,-0.26829278,-1.083148894,-0.986235383,-0.057860343,-0.986235383
19861231,5.164,5.791,6.06,6.296,6.505,6.638,6.913,7.5628,1.187214612,6.91,8.28,14.48,242.17,0.0849,0.0997,-0.0018,0.0117,0.0553,1.56602753,1.180222506,2.501788776,8.376988307,1.44714254,15.54356359,50.5,1.905910377,6.854769665,-9.436821522,-2.290176429,79.4,6.6,-0.124347712,-0.15859479,-0.593920802,-0.622809179,-1.176211267,-0.139213382,-1.176211267
19870130,5.611,5.718,5.905,6.198,6.448,6.659,6.741,7.4596,1.364877161,6.43,8.3,14.6867,274.08,0.0836,0.0972,0.0161,0.0216,0.0543,1.902687505,1.355646608,2.680243281,-3.329017535,0.629770697,16.24151897,54.9,1.951256952,4.355276178,-5.34186937,-1.33589773,79,6.6,0.357305978,-0.076771532,-0.433978872,-0.880031786,-0.92592273,0.096429807,-0.92592273
19870227,5.387,5.564,5.976,6.277,6.451,6.646,6.741,7.3881,1.914311759,6.1,8.32,14.8933,284.2,0.0838,0.0965,0.0202,0.0058,0.0559,1.896320071,1.896219344,2.585912951,0.547946576,2.645304759,15.71766825,52.6,2.073142389,6.84378506,-0.332042364,0.287769983,79.9,6.6,-0.24191157,-0.389499864,-0.496903347,-0.987416335,-0.208793008,-0.340162901,-0.208793008
19870331,5.222,5.73,6.182,6.451,6.699,6.854,7.057,7.6632,2.841429881,6.13,8.34,15.1,291.7,0.0836,0.0961,-0.0223,-0.0087,0.0559,2.00452146,2.801810025,1.715744413,-21.04404871,3.433204141,14.69165031,55,2.225579998,7.051709503,2.574288769,1.640171838,79.9,6.6,-0.313364028,-0.419024855,-0.6031887,-0.641340711,0.633914101,-0.38527417,0.633914101
19870430,4.909,5.646,6.836,7.238,7.572,7.758,7.835,8.3621,3.679852806,6.37,8.4,14.8733,288.36,0.0885,0.1004,-0.0473,-0.0502,0.0564,2.114714309,3.613762692,-2.487951339,-15.35674194,3.987212436,15.03900294,55.5,2.369334853,7.350689649,7.752336137,2.700260493,80.2,6.3,-0.273078062,-0.465385842,-0.410131435,-0.315330665,1.32154044,-0.397980681,1.32154044
19870529,5.407,5.8,7.09,7.605,7.85,8.011,8.114,8.5512,3.669724771,6.85,8.46,14.6467,290.1,0.0933,0.1051,-0.0105,-0.0052,0.0566,2.332143453,3.603993648,1.389767395,-19.22566786,4.471581084,13.53687929,57.2,2.466729359,6.796620245,8.102044207,2.307794728,80.6,6.3,-0.359062496,-0.59735559,-0.507798695,-0.085915642,1.289209643,-0.520667895,1.289209643
19870630,4.968,5.853,6.823,7.348,7.633,7.826,8.007,8.5002,3.747714808,6.73,8.52,14.42,304,0.0932,0.1052,0.0098,0.0155,0.0567,2.219846979,3.679194693,1.346267669,-13.35313926,5.313670321,11.52988959,57.4,2.728500323,7.37919987,9.192965683,2.301156189,80.8,6.2,-0.50216682,-0.638723809,-0.553733122,-0.121494975,1.222293825,-0.601226492,1.222293825
19870731,5.622,6.201,6.935,7.485,7.836,7.984,8.13,8.7543,3.926940639,6.58,8.5667,14.9,318.66,0.0942,0.1061,-0.0178,-0.0119,0.0569,2.217385749,3.851797244,1.155156027,-5.901417144,5.305552678,10.26541541,57.5,2.747289302,7.380424782,10.11851442,3.269521992,81.2,6.1,-0.535084141,-0.649760847,-0.555119567,0.014976272,1.439657617,-0.619220437,1.439657617
19870831,5.692,6.317,7.205,7.824,8.144,8.286,8.42,9.0271,4.288321168,6.73,8.6133,15.38,329.8,0.0967,0.108,-0.0165,-0.0075,0.0604,2.649161545,4.198919629,1.486850422,5.635293655,6.246164605,9.257273143,59.3,2.79989966,7.909663631,10.70891246,3.068313567,81.6,6,-0.686635494,-0.738689562,-0.553806732,0.143737804,1.553347268,-0.736745939,1.553347268
19870930,6.52,6.759,7.882,8.44,8.767,9.012,9.095,9.6419,4.272727273,7.22,8.66,15.86,321.83,0.1018,0.1131,-0.0369,-0.0422,0.064,2.758034718,4.183965834,1.415301944,-13.59683607,6.342487406,8.40242074,60,2.676385775,5.26952443,10.30483759,3.156646597,81.7,5.9,-0.482429865,-0.773506879,-0.579454247,0.39362481,1.445499545,-0.685141575,1.445499545
19871030,4.073,5.379,6.714,7.631,8.023,8.321,8.368,8.9724,4.355716878,7.29,8.71,16.4067,251.79,0.1052,0.1162,0.0623,0.0507,0.0613,2.860481058,4.263523164,2.265672748,-2.881169724,7.375391418,8.445586558,60.7,2.967693664,6.813333739,9.176740232,2.386748141,82.8,6,-0.866855872,-0.865230249,-0.503247011,0.550845075,1.571388558,-0.894706887,1.571388558
19871130,3.564,5.576,6.883,7.555,7.965,8.269,8.457,9.059,4.528985507,6.69,8.76,16.9533,230.3,0.1001,0.1123,0.0037,0.0125,0.0569,2.955880224,4.429422023,2.485402772,-12.32790162,7.435099859,6.380638242,58.8,3.005824957,7.231908245,8.214797161,2.483413204,83.1,5.8,-0.870836136,-0.876751705,-0.636481418,0.526366476,1.711704417,-0.904022318,1.711704417
19871231,3.738,5.801,7.242,7.639,7.887,8.116,8.304,8.9478,4.332129964,6.77,8.81,17.5,247.08,0.1011,0.1129,0.0165,0.0212,0.0577,2.952647518,4.240918193,3.353523908,-27.58476148,7.025298406,3.401869359,61,3.086695047,5.806618158,8.806567334,2.10131896,83.4,5.7,-0.751618398,-0.873295397,-0.264253275,0.656156072,1.702450036,-0.85742022,1.702450036
19880129,5.316,5.759,6.719,7.138,7.372,7.578,7.678,8.4841,4.129263914,6.83,8.8567,17.8633,257.07,0.0988,0.1107,0.0666,0.0517,0.0581,2.949421875,4.046286361,3.166937453,-19.22436793,7.412098462,3.610596682,57.5,3.007326048,9.014643163,5.34186937,2.185360129,83.4,5.7,-1.11097361,-0.792424191,-0.162515513,0.891631323,1.418590584,-0.939942965,1.418590584
19880229,5.192,5.737,6.608,7.004,7.238,7.414,7.547,8.361,3.935599284,6.58,8.9033,18.2267,267.82,0.094,0.1062,0.0052,0.0138,0.0566,2.617379511,3.86012837,3.258962826,-9.900552378,6.535307223,3.749755124,56.2,3.211909369,7.008372659,5.395051473,1.80356099,83.6,5.7,-0.778562178,-0.774179927,-0.346357591,0.751247804,0.933356406,-0.793922972,0.933356406
19880331,5.754,5.831,6.849,7.278,7.552,7.783,7.972,8.7629,3.832442068,6.58,8.95,18.59,258.89,0.0939,0.1057,-0.0307,-0.0188,0.057,2.611682716,3.760827992,3.59110575,-6.369736029,6.613759139,3.865674236,54.6,3.229978438,7.850270602,3.900819589,1.989644033,83.8,5.7,-0.837782944,-0.737435375,-0.383849335,0.71639045,0.502952121,-0.794514434,0.502952121
19880429,5.774,6.109,7.091,7.621,7.883,8.123,8.246,9.0687,3.992901508,6.87,9.0433,19.6167,261.33,0.0967,0.109,-0.016,-0.0149,0.0591,3.037109788,3.91524561,7.783219697,-5.021975698,6.511561143,3.386165726,55.8,3.13060609,7.164276792,3.086993394,1.791655658,84.2,5.4,-0.849798442,-0.822413414,-0.432481576,0.700412877,0.265875315,-0.856663164,0.265875315
19880531,5.874,6.677,7.665,8.053,8.272,8.52,8.65,9.2778,3.982300885,7.09,9.1367,20.6433,262.16,0.099,0.1104,-0.0102,-0.0057,0.0626,3.240024233,3.905051487,3.957239669,4.944827541,5.772763001,3.207834775,55.5,3.123726481,7.791833308,2.109782896,1.883294833,84.1,5.6,-0.680192301,-0.682163965,-0.228480778,0.556975461,0.218583417,-0.699020865,0.218583417
19880630,6.55,6.707,7.509,7.865,8.036,8.182,8.31,8.8949,3.964757709,7.51,9.23,21.67,273.5,0.0986,0.11,0.0368,0.0379,0.0646,3.346237732,3.888178754,4.419655504,11.8306185,5.493451206,4.559680978,59.3,3.301082213,7.710959519,2.6111144,1.877989465,84.3,5.4,-0.668847063,-0.820519516,-0.486103127,0.669269916,0.228239439,-0.778975168,0.228239439
19880729,6.396,7.108,7.904,8.262,8.381,8.508,8.59,9.284,4.130052724,7.75,9.3067,22.0233,272.02,0.0996,0.1111,-0.017,-0.0111,0.0673,3.554493742,4.047043888,4.495179499,3.141619623,5.002726869,5.132679691,58.2,3.173585803,7.63437054,1.14405824,2.522319613,84.4,5.4,-0.530227054,-0.674249631,-0.357665851,0.725762507,0.24011298,-0.633937092,0.24011298
19880831,7.214,7.471,8.253,8.529,8.615,8.746,8.789,9.2447,4.111986002,8.01,9.3833,22.3767,261.52,0.1011,0.1121,0.0058,0.0054,0.0706,3.004517843,4.029692231,4.249273767,4.610481945,4.719404602,4.826533393,56,3.122023751,7.17324343,0.516797016,2.701608181,84.7,5.6,-0.441444766,-0.523373671,-0.427122384,0.753128126,-0.043822088,-0.500121604,-0.043822088
19880930,7.121,7.418,7.974,8.27,8.368,8.409,8.493,8.8704,4.184829991,8.19,9.46,22.73,271.91,0.0982,0.109,0.0345,0.0326,0.0724,3.422794019,4.099634724,4.334619346,5.406722127,4.065963805,4.619637819,54.5,3.219960622,7.491309687,1.036278704,2.602377342,84.3,5.4,-0.346672314,-0.554713244,-0.287213952,0.582669924,0.008913107,-0.4830612,0.008913107
19881031,6.762,7.529,7.902,8.076,8.1,8.18,8.217,8.6762,4.260869565,8.3,9.55,23.07,278.97,0.0951,0.1041,0.0308,0.0273,0.0735,3.621268949,4.172593367,4.068874504,9.949720616,3.104752698,3.598823832,55.4,2.994224218,8.379590613,0.831605624,2.97419692,84.7,5.4,-0.282385073,-0.545507376,-0.33504405,0.472605925,0.033182875,-0.452470125,0.033182875
